GEOID,State,County,GeoName,2019_affectweather,2019_citizens,2019_fundrenewables,2019_rebates,2019_supportRPS,2020_affectweather,2020_citizens,2020_fundrenewables,2020_rebates,2020_supportRPS,2021_affectweather,2021_citizens,2021_fundrenewables,2021_rebates,2021_supportRPS
17003, Illinois,Alexander County,"Alexander County, Illinois",55.323999999999998,61.01,82.463999999999999,80.653999999999996,60.948999999999998,59.319000000000003,59.28,84.787000000000006,80.894000000000005,62.54,60.027000000000001,61.521999999999998,75.7,76.135999999999996,61.843000000000004
17005, Illinois,Bond County,"Bond County, Illinois",48.875999999999998,59.234999999999999,82.034000000000006,79.399000000000001,56.302,54.228999999999999,59.198,84.665000000000006,80.388999999999996,59.393000000000001,57.353999999999999,60.003999999999998,74.400000000000006,74.668999999999997,59.335000000000001
17007, Illinois,Boone County,"Boone County, Illinois",54.851999999999997,61.09,83.346999999999994,80.903000000000006,61.139000000000003,60.167000000000002,60.433,85.783000000000001,81.644000000000005,63.658999999999999,61.566000000000003,62.656999999999996,76.846000000000004,77.117000000000004,63.665999999999997
17009, Illinois,Brown County,"Brown County, Illinois",47.116999999999997,54.817999999999998,79.593000000000004,77.094999999999999,54.896000000000001,55.302999999999997,56.302999999999997,82.376999999999995,78.373000000000005,57.058,55.648000000000003,56.82,69.986000000000004,72.245000000000005,55.847999999999999
17011, Illinois,Bureau County,"Bureau County, Illinois",51.215000000000003,60.143999999999998,82.69,80.801000000000002,58.317999999999998,56.625999999999998,59.677,85.067999999999998,81.561999999999998,61.399000000000001,57.113,59.561999999999998,74.356999999999999,75.635000000000005,59.417999999999999
17013, Illinois,Calhoun County,"Calhoun County, Illinois",50.935000000000002,58.445999999999998,82.266999999999996,79.256,56.055,54.914999999999999,57.74,84.403999999999996,79.820999999999998,58.86,53.53,56.765999999999998,72.638999999999996,73.212999999999994,57.121000000000002
17015, Illinois,Carroll County,"Carroll County, Illinois",52.018000000000001,59.073,82.787999999999997,80.510000000000005,59.456000000000003,56.844000000000001,57.929000000000002,85.066999999999993,80.594999999999999,60.655000000000001,56.84,58.703000000000003,75.135000000000005,75.278999999999996,60.271999999999998
17017, Illinois,Cass County,"Cass County, Illinois",53.366999999999997,61.341000000000001,82.052999999999997,79.84,59.838999999999999,59.122,59.966000000000001,83.91,80.224000000000004,60.204999999999998,58.073,59.642000000000003,72.165000000000006,74.201999999999998,58.518999999999998
17019, Illinois,Champaign County,"Champaign County, Illinois",63.771000000000001,68.188999999999993,87.066999999999993,84.087000000000003,65.87,70.656999999999996,68.8,89.653000000000006,85.641000000000005,69.134,71.406000000000006,70.31,82.554000000000002,81.83,68.921000000000006
17021, Illinois,Christian County,"Christian County, Illinois",40.531999999999996,56.475999999999999,79.856999999999999,79.284999999999997,53.423999999999999,46.287999999999997,56.445,83.055999999999997,79.504999999999995,56.51,47.732999999999997,54.820999999999998,68.709000000000003,72.268000000000001,51
17023, Illinois,Clark County,"Clark County, Illinois",48.436999999999998,56.783000000000001,81.528000000000006,78.692999999999998,55.152000000000001,53.26,56.223999999999997,83.846000000000004,79.278999999999996,57.152999999999999,54.061999999999998,57.280999999999999,72.879000000000005,73.567999999999998,56.786999999999999
17025, Illinois,Clay County,"Clay County, Illinois",45.96,53.741,79.373000000000005,76.599000000000004,52.072000000000003,50.968000000000004,53.843000000000004,82.119,77.594999999999999,54.781999999999996,50.576000000000001,54.121000000000002,69.905000000000001,71.238,54.244999999999997
17027, Illinois,Clinton County,"Clinton County, Illinois",50.624000000000002,58.451000000000001,81.893000000000001,78.965000000000003,56.470999999999997,56.194000000000003,57.128,83.805000000000007,79.709000000000003,57.680999999999997,55.619,57.412999999999997,72.679000000000002,74.188000000000002,56.942999999999998
17029, Illinois,Coles County,"Coles County, Illinois",54.194000000000003,60.447000000000003,82.950999999999993,79.772999999999996,58.417000000000002,59.828000000000003,61.081000000000003,85.971999999999994,81.138000000000005,61.746000000000002,60.024000000000001,62.268999999999998,76.513000000000005,76.019000000000005,61.762999999999998
17031, Illinois,Cook County,"Cook County, Illinois",67.498000000000005,70.247,87.742999999999995,85.501999999999995,68.376999999999995,72.542000000000002,70.819000000000003,90.042000000000002,86.448999999999998,70.710999999999999,73.180999999999997,72.364000000000004,83.825000000000003,83.259,70.396000000000001
17033, Illinois,Crawford County,"Crawford County, Illinois",45.037999999999997,56.68,80.53,78.733000000000004,55.253999999999998,51.606999999999999,56.546999999999997,83.081000000000003,79.191999999999993,57.024999999999999,52.119,55.802,70.143000000000001,72.7,54.372
17035, Illinois,Cumberland County,"Cumberland County, Illinois",46.771999999999998,54.448,80.498000000000005,77.555000000000007,53.192999999999998,51.563000000000002,53.865000000000002,82.78,78.394999999999996,55.375999999999998,51.57,54.77,71.066000000000003,72.536000000000001,54.834000000000003
17037, Illinois,DeKalb County,"DeKalb County, Illinois",58.149000000000001,64.173000000000002,85.034999999999997,82.165000000000006,62.667999999999999,64.837999999999994,64.563000000000002,87.685000000000002,83.706000000000003,65.909000000000006,64.704999999999998,65.188999999999993,79.463999999999999,79.504000000000005,65.549000000000007
17039, Illinois,De Witt County,"De Witt County, Illinois",49.744999999999997,57.000999999999998,81.52,79.119,56.51,54.814999999999998,56.002000000000002,83.843000000000004,79.519000000000005,58.290999999999997,54.302,56.752000000000002,72.849999999999994,73.998000000000005,57.485999999999997
17041, Illinois,Douglas County,"Douglas County, Illinois",51.584000000000003,58.762999999999998,81.972999999999999,78.481999999999999,55.68,55.929000000000002,58.651000000000003,84.206999999999994,79.143000000000001,58.581000000000003,56.597999999999999,60.639000000000003,73.555999999999997,73.525999999999996,58.536999999999999
17043, Illinois,DuPage County,"DuPage County, Illinois",61.08,69.777000000000001,87.989000000000004,83.736999999999995,66.387,66.123000000000005,69.263999999999996,89.561999999999998,84.373999999999995,69.087000000000003,66.540999999999997,71.013999999999996,82.959000000000003,80.786000000000001,68.863
17045, Illinois,Edgar County,"Edgar County, Illinois",48.091000000000001,55.09,81.14,77.944000000000003,54.262999999999998,53.164000000000001,55.365000000000002,83.721000000000004,78.772000000000006,56.805999999999997,53.094999999999999,55.853999999999999,72.552000000000007,72.908000000000001,56.369
17047, Illinois,Edwards County,"Edwards County, Illinois",45.259,53.008000000000003,79.427999999999997,76.206000000000003,51.305999999999997,50.277000000000001,53.040999999999997,82.224999999999994,77.212999999999994,54.034999999999997,50.91,54.936999999999998,70.688000000000002,71.313999999999993,54.304000000000002
17049, Illinois,Effingham County,"Effingham County, Illinois",47.820999999999998,56.368000000000002,81.150999999999996,77.483000000000004,54.712000000000003,52.216000000000001,54.280999999999999,82.825999999999993,77.594999999999999,55.164999999999999,52.36,55.59,71.95,72.075000000000003,55.295000000000002
17051, Illinois,Fayette County,"Fayette County, Illinois",46.988,54.420999999999999,79.384,76.647000000000006,53.088000000000001,51.174999999999997,53.534999999999997,81.756,77.331000000000003,55.134999999999998,50.798999999999999,54.204999999999998,69.667000000000002,71.052999999999997,54.436
17053, Illinois,Ford County,"Ford County, Illinois",49.988999999999997,58.018999999999998,81.724999999999994,78.531999999999996,55.616,54.506,56.911999999999999,83.79,79.096000000000004,57.587000000000003,56.399000000000001,59.597000000000001,73.516000000000005,73.775000000000006,58.179000000000002
17055, Illinois,Franklin County,"Franklin County, Illinois",49.886000000000003,57.244999999999997,81.566000000000003,78.769000000000005,56.286999999999999,54.975000000000001,56.360999999999997,83.679000000000002,79.492999999999995,57.957999999999998,55.06,57.457000000000001,72.58,73.834999999999994,57.515999999999998
17057, Illinois,Fulton County,"Fulton County, Illinois",52.103999999999999,59.112000000000002,82.641000000000005,80.668000000000006,58.67,56.822000000000003,58.497,85.131,81.253,61.591999999999999,55.960999999999999,58.56,74.269000000000005,75.537000000000006,59.109000000000002
17059, Illinois,Gallatin County,"Gallatin County, Illinois",47.593000000000004,55.866999999999997,80.683999999999997,78.506,55.572000000000003,53.414999999999999,55.347999999999999,83.09,79.266999999999996,57.082000000000001,53.298000000000002,55.771000000000001,71.206999999999994,73.224999999999994,56.152000000000001
17061, Illinois,Greene County,"Greene County, Illinois",49.518000000000001,56.850999999999999,81.216999999999999,77.822000000000003,54.649000000000001,53.350999999999999,55.134999999999998,83.007999999999996,78.605000000000004,56.615000000000002,53.106000000000002,55.889000000000003,71.491,72.828000000000003,56.158000000000001
17063, Illinois,Grundy County,"Grundy County, Illinois",51.648000000000003,58.191000000000003,81.766999999999996,80.227000000000004,58.658000000000001,56.948999999999998,57.06,84.308999999999997,80.763999999999996,60.273000000000003,57.081000000000003,57.966999999999999,74.162999999999997,75.534999999999997,59.499000000000002
17065, Illinois,Hamilton County,"Hamilton County, Illinois",49.335999999999999,56.42,81.509,77.834000000000003,54.106000000000002,53.98,56.354999999999997,83.738,78.611999999999995,57.036999999999999,54.561,57.847999999999999,72.525999999999996,72.552000000000007,56.975000000000001
17067, Illinois,Hancock County,"Hancock County, Illinois",48.853000000000002,55.753,81.603999999999999,78.171999999999997,54.320999999999998,52.341000000000001,53.975000000000001,82.905000000000001,78.152000000000001,55.530999999999999,52.262,54.823,71.792000000000002,72.36,55.79
17069, Illinois,Hardin County,"Hardin County, Illinois",48.594999999999999,55.34,80.509,77.135000000000005,53.404000000000003,51.28,53.134,82.23,77.498000000000005,55.363,51.103999999999999,54.43,70.858000000000004,71.606999999999999,55.48
17071, Illinois,Henderson County,"Henderson County, Illinois",49.008000000000003,57.415999999999997,81.623999999999995,79.78,56.206000000000003,54.87,57.798000000000002,84.281000000000006,80.888999999999996,59.676000000000002,56.231000000000002,58.226999999999997,73.296000000000006,75.192999999999998,58.345999999999997
17073, Illinois,Henry County,"Henry County, Illinois",53.387,59.326999999999998,83.046999999999997,80.27,58.436,57.871000000000002,58.057000000000002,85.278000000000006,80.861999999999995,60.62,58.284999999999997,59.122999999999998,75.864000000000004,75.966999999999999,60.31
17075, Illinois,Iroquois County,"Iroquois County, Illinois",48.814999999999998,57.844999999999999,80.11,78.254000000000005,53.72,53.787999999999997,56.710999999999999,82.412000000000006,78.986000000000004,55.491999999999997,54.320999999999998,57.795999999999999,70.870999999999995,73.328999999999994,55.308999999999997
17077, Illinois,Jackson County,"Jackson County, Illinois",60.116,64.728999999999999,84.180999999999997,82.23,64.658000000000001,66.962999999999994,64.573999999999998,87.022999999999996,83.477000000000004,66.376999999999995,66.870999999999995,65.576999999999998,78.272999999999996,78.899000000000001,65.563000000000002
17079, Illinois,Jasper County,"Jasper County, Illinois",35.756999999999998,55.68,78.879000000000005,78.619,51.158000000000001,41.514000000000003,55.485999999999997,82.043000000000006,78.605000000000004,53.94,43.927999999999997,52.813000000000002,65.531000000000006,70.155000000000001,47.563000000000002
17081, Illinois,Jefferson County,"Jefferson County, Illinois",50.023000000000003,57.265000000000001,81.331999999999994,78.620999999999995,56.441000000000003,55.427,56.999000000000002,83.86,79.248999999999995,58.417000000000002,55.639000000000003,58.246000000000002,73.147000000000006,73.691000000000003,58.067
17083, Illinois,Jersey County,"Jersey County, Illinois",45.92,57.008000000000003,81.186000000000007,79.495000000000005,56.365000000000002,52.329000000000001,55.889000000000003,83.558999999999997,79.995000000000005,57.140999999999998,54.436999999999998,56.006999999999998,72.186000000000007,74.188999999999993,56.398000000000003
17085, Illinois,Jo Daviess County,"Jo Daviess County, Illinois",54.8,61.021000000000001,83.435000000000002,80.671000000000006,59.837000000000003,59.054000000000002,60.180999999999997,85.626999999999995,81.144000000000005,62.075000000000003,59.951999999999998,61.898000000000003,76.415999999999997,76.021000000000001,61.963999999999999
17087, Illinois,Johnson County,"Johnson County, Illinois",44.673999999999999,54.539000000000001,79.448999999999998,77.013000000000005,52.651000000000003,50.194000000000003,54.886000000000003,82.18,77.555999999999997,55.731999999999999,53.220999999999997,56.326000000000001,71.325999999999993,71.763999999999996,56.241
17089, Illinois,Kane County,"Kane County, Illinois",60.631,64.087000000000003,85.075999999999993,83.177999999999997,64.269000000000005,66.143000000000001,64.128,87.129000000000005,83.725999999999999,67.209999999999994,66.373999999999995,65.753,78.7,78.98,68.171999999999997
17091, Illinois,Kankakee County,"Kankakee County, Illinois",56.204999999999998,60.664999999999999,83.018000000000001,79.891999999999996,61.713000000000001,61.921999999999997,60.26,85.114999999999995,80.561999999999998,64.724000000000004,61.938000000000002,61.768999999999998,75.733000000000004,75.349000000000004,64.159000000000006
17093, Illinois,Kendall County,"Kendall County, Illinois",58.591000000000001,63.393999999999998,84.784999999999997,82.784000000000006,62.814999999999998,64.450999999999993,63.262999999999998,86.953999999999994,83.536000000000001,65.537999999999997,66.337000000000003,65.451999999999998,79.233999999999995,79.881,66.015000000000001
17095, Illinois,Knox County,"Knox County, Illinois",56.61,61.962000000000003,84.087999999999994,81.891999999999996,62.49,62.377000000000002,61.72,86.504000000000005,82.66,64.867999999999995,62.679000000000002,63.104999999999997,77.45,77.808999999999997,64.003
17097, Illinois,Lake County,"Lake County, Illinois",62.957999999999998,68.783000000000001,88.653000000000006,85.299000000000007,67.623000000000005,68.207999999999998,68.796999999999997,90.349000000000004,85.927999999999997,71.399000000000001,69.302000000000007,70.516999999999996,83.507000000000005,82.210999999999999,71.274000000000001
17099, Illinois,LaSalle County,"LaSalle County, Illinois",53.874000000000002,60.173000000000002,82.635000000000005,80.935000000000002,60,58.322000000000003,59.564,85.573999999999998,81.45,63.701999999999998,58.780999999999999,60.854999999999997,76.510999999999996,76.73,63.436999999999998
17101, Illinois,Lawrence County,"Lawrence County, Illinois",49.93,57.061999999999998,80.546999999999997,77.152000000000001,54.838999999999999,53.978000000000002,56.13,83.078999999999994,77.992000000000004,56.968000000000004,53.936999999999998,56.81,71.936000000000007,72.292000000000002,56.834000000000003
17103, Illinois,Lee County,"Lee County, Illinois",53.41,59.212000000000003,82.682000000000002,80.180000000000007,58.432000000000002,58.326999999999998,58.932000000000002,85.072000000000003,80.960999999999999,61.387999999999998,57.795999999999999,58.951999999999998,74.94,75.835999999999999,60.54
17105, Illinois,Livingston County,"Livingston County, Illinois",49.652000000000001,57.753,80.551000000000002,78.930000000000007,55.286000000000001,53.56,56.874000000000002,83.259,79.590999999999994,57.328000000000003,53.732999999999997,57.863999999999997,72.361000000000004,73.903000000000006,56.963999999999999
17107, Illinois,Logan County,"Logan County, Illinois",52.524999999999999,58.804000000000002,81.668000000000006,78.492999999999995,56.02,57.082000000000001,58.481000000000002,84.174999999999997,79.573999999999998,58.529000000000003,57.052999999999997,59.462000000000003,73.603999999999999,74.078999999999994,58.366
17109, Illinois,McDonough County,"McDonough County, Illinois",56.249000000000002,61.643000000000001,83.864999999999995,81.051000000000002,59.524000000000001,63.646999999999998,63.518999999999998,87.228999999999999,82.816000000000003,62.905999999999999,63.052,63.923000000000002,77.775999999999996,77.585999999999999,61.948
17111, Illinois,McHenry County,"McHenry County, Illinois",54.962000000000003,57.262999999999998,82.74,79.662000000000006,61.564,60.191000000000003,58.271000000000001,85.433000000000007,80.77,64.992999999999995,62.1,60.731000000000002,76.786000000000001,76.158000000000001,64.808000000000007
17113, Illinois,McLean County,"McLean County, Illinois",57.067999999999998,64.823999999999998,84.759,82.213999999999999,63.679000000000002,64.322000000000003,65.087000000000003,87.241,83.43,66.292000000000002,65.134,66.307000000000002,79.144999999999996,79.644000000000005,66.159000000000006
17115, Illinois,Macon County,"Macon County, Illinois",53.703000000000003,60.753999999999998,83.123000000000005,80.912999999999997,60.075000000000003,59.851999999999997,60.347999999999999,85.528999999999996,81.715999999999994,61.655000000000001,58.564,60.279000000000003,75.486000000000004,76.381,60.31
17117, Illinois,Macoupin County,"Macoupin County, Illinois",51.883000000000003,57.893000000000001,81.385999999999996,79.537000000000006,57.277000000000001,56.216000000000001,56.606000000000002,83.85,80.239999999999995,59.271999999999998,55.959000000000003,57.228999999999999,73.129000000000005,74.763000000000005,58.789000000000001
17119, Illinois,Madison County,"Madison County, Illinois",53.536000000000001,60.38,82.879000000000005,80.539000000000001,58.869,59.478999999999999,60.011000000000003,85.364000000000004,81.436999999999998,60.195,58.965000000000003,60.417000000000002,75.685000000000002,76.652000000000001,59.496000000000002
17121, Illinois,Marion County,"Marion County, Illinois",49.597999999999999,56.473999999999997,81.081999999999994,78.626000000000005,56.197000000000003,54.072000000000003,55.2,83.341999999999999,79.046000000000006,57.683999999999997,53.688000000000002,56.021000000000001,72.319999999999993,73.414000000000001,57.173000000000002
17123, Illinois,Marshall County,"Marshall County, Illinois",51.456000000000003,58.436,82.278999999999996,79.552999999999997,57.152000000000001,55.436999999999998,56.743000000000002,84.283000000000001,79.989999999999995,59.036000000000001,55.984000000000002,58.18,74.119,74.716999999999999,58.902000000000001
17125, Illinois,Mason County,"Mason County, Illinois",43.195999999999998,58.209000000000003,81.141999999999996,80.680999999999997,56.963999999999999,49.219000000000001,57.426000000000002,84.052999999999997,80.355000000000004,58.012999999999998,49.149000000000001,56.05,69.775999999999996,72.861000000000004,51.758000000000003
17127, Illinois,Massac County,"Massac County, Illinois",35.482999999999997,54.228000000000002,78.373999999999995,78.814999999999998,50.936999999999998,41.551000000000002,54.8,81.936999999999998,79.069999999999993,54.392000000000003,45.021999999999998,52.808999999999997,66.912000000000006,71.703999999999994,48.594999999999999
17129, Illinois,Menard County,"Menard County, Illinois",51.497999999999998,59.731000000000002,82.789000000000001,79.572000000000003,58.393000000000001,57.314,58.872999999999998,84.674000000000007,80.632000000000005,60,57.752000000000002,59.308,73.789000000000001,75.231999999999999,59.045999999999999
17131, Illinois,Mercer County,"Mercer County, Illinois",47.523000000000003,58.085999999999999,81.397999999999996,81.135999999999996,58.439,53.661999999999999,56.951999999999998,83.912000000000006,81.64,60.451999999999998,56.222999999999999,57.271000000000001,72.995999999999995,76.126999999999995,58.899000000000001
17133, Illinois,Monroe County,"Monroe County, Illinois",41.981999999999999,58.353000000000002,80.462999999999994,80.23,55.534999999999997,48.222000000000001,57.649000000000001,83.628,80.510999999999996,58.377000000000002,55.180999999999997,58.384999999999998,73.292000000000002,74.885000000000005,57.902999999999999
17135, Illinois,Montgomery County,"Montgomery County, Illinois",44.262,55.671999999999997,79.909000000000006,78.903999999999996,54.795000000000002,49.244999999999997,54.823,82.879000000000005,79.096000000000004,57.033000000000001,48.744999999999997,54.335000000000001,69.59,72.567999999999998,52.603000000000002
17137, Illinois,Morgan County,"Morgan County, Illinois",51.551000000000002,59.334000000000003,82.522999999999996,80.287999999999997,59.712000000000003,57.017000000000003,58.287999999999997,84.856999999999999,80.72,60.673999999999999,57.067,59.183,74.372,75.337999999999994,59.597999999999999
17139, Illinois,Moultrie County,"Moultrie County, Illinois",49.438000000000002,56.438000000000002,81.275000000000006,78.549000000000007,54.460999999999999,54.427999999999997,57.11,83.878,79.519000000000005,57.561999999999998,54.95,58.588000000000001,72.915999999999997,73.744,57.463999999999999
17141, Illinois,Ogle County,"Ogle County, Illinois",52.457000000000001,59.588000000000001,82.731999999999999,80.001000000000005,57.228999999999999,58.573,60.356000000000002,85.548000000000002,81.004999999999995,60.658000000000001,58.896000000000001,61.584000000000003,76.039000000000001,76.025000000000006,60.561
17143, Illinois,Peoria County,"Peoria County, Illinois",55.889000000000003,63.061999999999998,85.022000000000006,82.465000000000003,62.646999999999998,61.064999999999998,62.686999999999998,87.245000000000005,83.165999999999997,64.744,60.616999999999997,63.182000000000002,78.049000000000007,78.441999999999993,63.476999999999997
17145, Illinois,Perry County,"Perry County, Illinois",49.087000000000003,55.554000000000002,80.543000000000006,77.722999999999999,54.569000000000003,54.155999999999999,55.884999999999998,83.242999999999995,78.369,57.6,54.521999999999998,57.244,72.551000000000002,72.766999999999996,57.628999999999998
17147, Illinois,Piatt County,"Piatt County, Illinois",52.195999999999998,58.212000000000003,82.072000000000003,79.8,58.042999999999999,57.957999999999998,57.558,84.099000000000004,80.843999999999994,59.914000000000001,58.023000000000003,57.58,73.320999999999998,75.841999999999999,59.238999999999997
17149, Illinois,Pike County,"Pike County, Illinois",47.526000000000003,56.067999999999998,80.608999999999995,77.834999999999994,54.65,53.206000000000003,55.987000000000002,83.093999999999994,78.563000000000002,56.375999999999998,53.360999999999997,57.545999999999999,71.078999999999994,72.480999999999995,55.281999999999996
17151, Illinois,Pope County,"Pope County, Illinois",48.215000000000003,55.734000000000002,80.745000000000005,77.34,53.457000000000001,51.216999999999999,53.645000000000003,82.34,77.61,55.344000000000001,51.854999999999997,55.143000000000001,71.251999999999995,72.06,55.8
17153, Illinois,Pulaski County,"Pulaski County, Illinois",51.841999999999999,59.512,80.963999999999999,79.593999999999994,58.365000000000002,56.655999999999999,58.261000000000003,83.331000000000003,80.094999999999999,60.286000000000001,57.787999999999997,59.508000000000003,73.616,75.037999999999997,60.094999999999999
17155, Illinois,Putnam County,"Putnam County, Illinois",49.593000000000004,57.226999999999997,81.844999999999999,80.197000000000003,56.899000000000001,54.345999999999997,56.866999999999997,84.63,80.665000000000006,60.143000000000001,52.386000000000003,56.713000000000001,72.756,74.932000000000002,56.253999999999998
17157, Illinois,Randolph County,"Randolph County, Illinois",43.305999999999997,56.62,79.025000000000006,77.891000000000005,54.670999999999999,49.244,56.237000000000002,81.751000000000005,78.289000000000001,56.594000000000001,45.223999999999997,53.198999999999998,64.858000000000004,70.625,48.384
17159, Illinois,Richland County,"Richland County, Illinois",49.277999999999999,56.615000000000002,81.206000000000003,78.158000000000001,55.213999999999999,53.88,55.656999999999996,83.537000000000006,78.679000000000002,57.137999999999998,53.947000000000003,56.631,72.828000000000003,73.253,57.374000000000002
17161, Illinois,Rock Island County,"Rock Island County, Illinois",57.1,62.231999999999999,84.652000000000001,83.132999999999996,63.396999999999998,62.302999999999997,62.081000000000003,86.992000000000004,83.814999999999998,66.141000000000005,62.811999999999998,63.17,78.447000000000003,79.432000000000002,66.022000000000006
17163, Illinois,St. Clair County,"St. Clair County, Illinois",60.218000000000004,65.290000000000006,85.430999999999997,83.581999999999994,64.308999999999997,65.387,64.831000000000003,87.542000000000002,84.242000000000004,67.41,67.022000000000006,66.634,79.828000000000003,80.427999999999997,67.674999999999997
17165, Illinois,Saline County,"Saline County, Illinois",48.616999999999997,56.411999999999999,80.930999999999997,78.286000000000001,55.628999999999998,53.683,55.384,83.268000000000001,78.965999999999994,57.308999999999997,54.74,57.398000000000003,72.828999999999994,73.855999999999995,57.825000000000003
17167, Illinois,Sangamon County,"Sangamon County, Illinois",59.33,63.07,83.994,81.73,61.618000000000002,64.471999999999994,62.061999999999998,86.341999999999999,82.222999999999999,63.652999999999999,64.248999999999995,64.040999999999997,78.481999999999999,78.489000000000004,64.209000000000003
17169, Illinois,Schuyler County,"Schuyler County, Illinois",51.558,57.633000000000003,81.962000000000003,79.007999999999996,56.250999999999998,57.633000000000003,59.207999999999998,84.863,79.906000000000006,60.034999999999997,57.956000000000003,60.76,74.444999999999993,74.206999999999994,59.588999999999999
17171, Illinois,Scott County,"Scott County, Illinois",48.06,55.963999999999999,80.858999999999995,77.891000000000005,54.03,52.628999999999998,55.094000000000001,83.116,78.64,56.323,53.161000000000001,56.445999999999998,71.891999999999996,72.921999999999997,56.133000000000003
17173, Illinois,Shelby County,"Shelby County, Illinois",46.698,56.034999999999997,80.611999999999995,78.629000000000005,56.292000000000002,52.673000000000002,54.372999999999998,82.257999999999996,79.009,56.131,53.27,54.639000000000003,70.182000000000002,73.262,54.85
17175, Illinois,Stark County,"Stark County, Illinois",51.215000000000003,59.253999999999998,82.378,79.451999999999998,57.323999999999998,56.305,58.377000000000002,84.472999999999999,80.260000000000005,59.232999999999997,55.49,57.494999999999997,72.991,74.331999999999994,58.006999999999998
17177, Illinois,Stephenson County,"Stephenson County, Illinois",55.378,61.991999999999997,84.174999999999997,81.272000000000006,60.61,60.033000000000001,61.241999999999997,86.266999999999996,81.790000000000006,62.798000000000002,60.942,63.103000000000002,77.379000000000005,77.073999999999998,63.039000000000001
17179, Illinois,Tazewell County,"Tazewell County, Illinois",47.070999999999998,58.56,80.793000000000006,79.418000000000006,56.889000000000003,52.39,57.798999999999999,83.6,80.063999999999993,59.462000000000003,54.195,58.21,72.834000000000003,74.614000000000004,58.145000000000003
17181, Illinois,Union County,"Union County, Illinois",51.454999999999998,57.984999999999999,81.965999999999994,79.091999999999999,56.665999999999997,55.313000000000002,56.771999999999998,84.254999999999995,79.823999999999998,58.67,54.76,57.253,73.549000000000007,74.344999999999999,58.125999999999998
17183, Illinois,Vermilion County,"Vermilion County, Illinois",52.286000000000001,59.4,82.498000000000005,79.486000000000004,58.51,57.552,58.142000000000003,84.694999999999993,79.638999999999996,59.585000000000001,57.264000000000003,58.915999999999997,74.316000000000003,74.478999999999999,59.098999999999997
17185, Illinois,Wabash County,"Wabash County, Illinois",35.759,54.268000000000001,78.644000000000005,78.22,51.167000000000002,41.06,53.893999999999998,81.921999999999997,78.442999999999998,54.304000000000002,52.414999999999999,55.112000000000002,71.876999999999995,72.099000000000004,56.695999999999998
17187, Illinois,Warren County,"Warren County, Illinois",56.128999999999998,62.515999999999998,83.796999999999997,80.986000000000004,60.286000000000001,60.984999999999999,61.911999999999999,86.180999999999997,81.825999999999993,62.945,60.180999999999997,62.091000000000001,75.938999999999993,76.131,62.112000000000002
17189, Illinois,Washington County,"Washington County, Illinois",47.207000000000001,55.084000000000003,80.578999999999994,77.763000000000005,53.718000000000004,51.991999999999997,54.398000000000003,83.02,78.531999999999996,56.034999999999997,52.697000000000003,55.686999999999998,71.853999999999999,72.882000000000005,55.933999999999997
17191, Illinois,Wayne County,"Wayne County, Illinois",45.524999999999999,54.393999999999998,80.236999999999995,76.503,52.844999999999999,50.146999999999998,53.567,82.093999999999994,76.840999999999994,53.765999999999998,50.323,54.466999999999999,70.072999999999993,70.706999999999994,53.743000000000002
17193, Illinois,White County,"White County, Illinois",48.024000000000001,56.722000000000001,81.129000000000005,78.531000000000006,56.186999999999998,54.39,55.308999999999997,82.998000000000005,79.218999999999994,55.981999999999999,53.780999999999999,54.878,70.518000000000001,73.283000000000001,54.923000000000002
17195, Illinois,Whiteside County,"Whiteside County, Illinois",55.146999999999998,61.389000000000003,83.105999999999995,81.543000000000006,60.603999999999999,59.567,60.622,85.638999999999996,82.046000000000006,63.755000000000003,59.363999999999997,61.747999999999998,76.355999999999995,77.372,63.905999999999999
17197, Illinois,Will County,"Will County, Illinois",57.686999999999998,62.476999999999997,85.108999999999995,82.834000000000003,63.634999999999998,63.06,62.131,87.727999999999994,83.801000000000002,66.963999999999999,66.156000000000006,63.453000000000003,79.953000000000003,79.903999999999996,66.239000000000004
17199, Illinois,Williamson County,"Williamson County, Illinois",50.74,57.996000000000002,82.272000000000006,79.483000000000004,55.96,56.726999999999997,57.314,84.557000000000002,80.171000000000006,57.213000000000001,57.741,58.551000000000002,74.185000000000002,75.180999999999997,56.802
17201, Illinois,Winnebago County,"Winnebago County, Illinois",57.061999999999998,63.682000000000002,83.29,82.376000000000005,63.648000000000003,62.764000000000003,63.387999999999998,85.813000000000002,82.974000000000004,66.171000000000006,63.831000000000003,64.947000000000003,77.352999999999994,78.891999999999996,66.031999999999996
17203, Illinois,Woodford County,"Woodford County, Illinois",49.73,56.862000000000002,81.272000000000006,79.293000000000006,56.11,54.895000000000003,56.064999999999998,83.692999999999998,80.242999999999995,58.119,56.034999999999997,57.521000000000001,73.393000000000001,75.275000000000006,58.238
18001, Indiana,Adams County,"Adams County, Indiana",51.826000000000001,58.265999999999998,81.93,78.456999999999994,54.619,57.09,58.847000000000001,84.203000000000003,79.248999999999995,57.448999999999998,57.265000000000001,60.067999999999998,72.959999999999994,73.816000000000003,57.078000000000003
18003, Indiana,Allen County,"Allen County, Indiana",53.043999999999997,60.926000000000002,83.998000000000005,81.713999999999999,58.628999999999998,59.085000000000001,60.484999999999999,86.51,82.668000000000006,60.847999999999999,60.45,62.484000000000002,78.147000000000006,78.700999999999993,61.121000000000002
