year,state,state_po,county_name,county_fips,party,candidatevotes,totalvotes
2020,OHIO,OH,ERIE,39043,DEMOCRAT,17493,40335
2020,OHIO,OH,ERIE,39043,REPUBLICAN,22160,40335
2020,OHIO,OH,FAIRFIELD,39045,DEMOCRAT,31224,83311
2020,OHIO,OH,FAIRFIELD,39045,REPUBLICAN,50797,83311
2020,OHIO,OH,FAYETTE,39047,DEMOCRAT,2975,12612
2020,OHIO,OH,FAYETTE,39047,REPUBLICAN,9473,12612
2020,OHIO,OH,FRANKLIN,39049,DEMOCRAT,409144,630577
2020,OHIO,OH,FRANKLIN,39049,REPUBLICAN,211237,630577
2020,OHIO,OH,FULTON,39051,DEMOCRAT,6664,22770
2020,OHIO,OH,FULTON,39051,REPUBLICAN,15731,22770
2020,OHIO,OH,GALLIA,39053,DEMOCRAT,2990,13799
2020,OHIO,OH,GALLIA,39053,REPUBLICAN,10645,13799
2020,OHIO,OH,GEAUGA,39055,DEMOCRAT,21201,56021
2020,OHIO,OH,GEAUGA,39055,REPUBLICAN,34143,56021
2020,OHIO,OH,GREENE,39057,DEMOCRAT,34798,88643
2020,OHIO,OH,GREENE,39057,REPUBLICAN,52072,88643
2020,OHIO,OH,GUERNSEY,39059,DEMOCRAT,4577,18230
2020,OHIO,OH,GUERNSEY,39059,REPUBLICAN,13407,18230
2020,OHIO,OH,HAMILTON,39061,DEMOCRAT,246266,430929
2020,OHIO,OH,HAMILTON,39061,REPUBLICAN,177886,430929
2020,OHIO,OH,HANCOCK,39063,DEMOCRAT,11757,38771
2020,OHIO,OH,HANCOCK,39063,REPUBLICAN,26310,38771
2020,OHIO,OH,HARDIN,39065,DEMOCRAT,3062,13247
2020,OHIO,OH,HARDIN,39065,REPUBLICAN,9949,13247
2020,OHIO,OH,HARRISON,39067,DEMOCRAT,1768,7655
2020,OHIO,OH,HARRISON,39067,REPUBLICAN,5792,7655
2020,OHIO,OH,HENRY,39069,DEMOCRAT,4062,14764
2020,OHIO,OH,HENRY,39069,REPUBLICAN,10479,14764
2020,OHIO,OH,HIGHLAND,39071,DEMOCRAT,3799,19676
2020,OHIO,OH,HIGHLAND,39071,REPUBLICAN,15678,19676
2020,OHIO,OH,HOCKING,39073,DEMOCRAT,3880,13824
2020,OHIO,OH,HOCKING,39073,REPUBLICAN,9737,13824
2020,OHIO,OH,HOLMES,39075,DEMOCRAT,1994,12947
2020,OHIO,OH,HOLMES,39075,REPUBLICAN,10796,12947
2020,OHIO,OH,HURON,39077,DEMOCRAT,7759,27190
2020,OHIO,OH,HURON,39077,REPUBLICAN,18956,27190
2020,OHIO,OH,JACKSON,39079,DEMOCRAT,3311,14794
2020,OHIO,OH,JACKSON,39079,REPUBLICAN,11309,14794
2020,OHIO,OH,JEFFERSON,39081,DEMOCRAT,10018,33362
2020,OHIO,OH,JEFFERSON,39081,REPUBLICAN,22828,33362
2020,OHIO,OH,KNOX,39083,DEMOCRAT,8589,31398
2020,OHIO,OH,KNOX,39083,REPUBLICAN,22340,31398
2020,OHIO,OH,LAKE,39085,DEMOCRAT,55514,130509
2020,OHIO,OH,LAKE,39085,REPUBLICAN,73278,130509
2020,OHIO,OH,LAWRENCE,39087,DEMOCRAT,7489,28127
2020,OHIO,OH,LAWRENCE,39087,REPUBLICAN,20306,28127
2020,OHIO,OH,LICKING,39089,DEMOCRAT,33055,94210
2020,OHIO,OH,LICKING,39089,REPUBLICAN,59514,94210
2020,OHIO,OH,LOGAN,39091,DEMOCRAT,5055,23368
2020,OHIO,OH,LOGAN,39091,REPUBLICAN,17964,23368
2020,OHIO,OH,LORAIN,39093,DEMOCRAT,75667,157437
2020,OHIO,OH,LORAIN,39093,REPUBLICAN,79520,157437
2020,OHIO,OH,LUCAS,39095,DEMOCRAT,115411,200623
2020,OHIO,OH,LUCAS,39095,REPUBLICAN,81763,200623
2020,OHIO,OH,MADISON,39097,DEMOCRAT,5698,19855
2020,OHIO,OH,MADISON,39097,REPUBLICAN,13835,19855
2020,OHIO,OH,MAHONING,39099,DEMOCRAT,57641,118966
2020,OHIO,OH,MAHONING,39099,REPUBLICAN,59903,118966
2020,OHIO,OH,MARION,39101,DEMOCRAT,8269,27818
2020,OHIO,OH,MARION,39101,REPUBLICAN,19023,27818
2020,OHIO,OH,MEDINA,39103,DEMOCRAT,39800,105825
2020,OHIO,OH,MEDINA,39103,REPUBLICAN,64598,105825
2020,OHIO,OH,MEIGS,39105,DEMOCRAT,2492,10951
2020,OHIO,OH,MEIGS,39105,REPUBLICAN,8316,10951
2020,OHIO,OH,MERCER,39107,DEMOCRAT,4030,23761
2020,OHIO,OH,MERCER,39107,REPUBLICAN,19452,23761
2020,OHIO,OH,MIAMI,39109,DEMOCRAT,15663,57972
2020,OHIO,OH,MIAMI,39109,REPUBLICAN,41371,57972
2020,OHIO,OH,MONROE,39111,DEMOCRAT,1605,7148
2020,OHIO,OH,MONROE,39111,REPUBLICAN,5463,7148
2020,OHIO,OH,MONTGOMERY,39113,DEMOCRAT,135064,268505
2020,OHIO,OH,MONTGOMERY,39113,REPUBLICAN,129034,268505
2020,OHIO,OH,MORGAN,39115,DEMOCRAT,1725,6847
2020,OHIO,OH,MORGAN,39115,REPUBLICAN,5041,6847
2020,OHIO,OH,MORROW,39117,DEMOCRAT,4048,18457
2020,OHIO,OH,MORROW,39117,REPUBLICAN,14077,18457
2020,OHIO,OH,MUSKINGUM,39119,DEMOCRAT,11971,40465
2020,OHIO,OH,MUSKINGUM,39119,REPUBLICAN,27867,40465
2020,OHIO,OH,NOBLE,39121,DEMOCRAT,1170,6343
2020,OHIO,OH,NOBLE,39121,REPUBLICAN,5135,6343
2020,OHIO,OH,OTTAWA,39123,DEMOCRAT,9008,24007
2020,OHIO,OH,OTTAWA,39123,REPUBLICAN,14628,24007
2020,OHIO,OH,PAULDING,39125,DEMOCRAT,2213,9467
2020,OHIO,OH,PAULDING,39125,REPUBLICAN,7086,9467
2020,OHIO,OH,PERRY,39127,DEMOCRAT,4098,16675
2020,OHIO,OH,PERRY,39127,REPUBLICAN,12357,16675
2020,OHIO,OH,PICKAWAY,39129,DEMOCRAT,7304,28271
2020,OHIO,OH,PICKAWAY,39129,REPUBLICAN,20593,28271
2020,OHIO,OH,PIKE,39131,DEMOCRAT,3110,12412
2020,OHIO,OH,PIKE,39131,REPUBLICAN,9157,12412
2020,OHIO,OH,PORTAGE,39133,DEMOCRAT,35661,82872
2020,OHIO,OH,PORTAGE,39133,REPUBLICAN,45990,82872
2020,OHIO,OH,PREBLE,39135,DEMOCRAT,4493,21809
2020,OHIO,OH,PREBLE,39135,REPUBLICAN,17022,21809
2020,OHIO,OH,PUTNAM,39137,DEMOCRAT,3195,19921
2020,OHIO,OH,PUTNAM,39137,REPUBLICAN,16412,19921
2020,OHIO,OH,RICHLAND,39139,DEMOCRAT,17640,59975
2020,OHIO,OH,RICHLAND,39139,REPUBLICAN,41472,59975
2020,OHIO,OH,ROSS,39141,DEMOCRAT,10557,33299
2020,OHIO,OH,ROSS,39141,REPUBLICAN,22278,33299
2020,OHIO,OH,SANDUSKY,39143,DEMOCRAT,10596,30074
2020,OHIO,OH,SANDUSKY,39143,REPUBLICAN,18896,30074
2020,OHIO,OH,SCIOTO,39145,DEMOCRAT,9080,32047
2020,OHIO,OH,SCIOTO,39145,REPUBLICAN,22609,32047
2020,OHIO,OH,SENECA,39147,DEMOCRAT,8266,25810
2020,OHIO,OH,SENECA,39147,REPUBLICAN,17086,25810
2020,OHIO,OH,SHELBY,39149,DEMOCRAT,4465,25258
2020,OHIO,OH,SHELBY,39149,REPUBLICAN,20422,25258
2020,OHIO,OH,STARK,39151,DEMOCRAT,75904,189879
2020,OHIO,OH,STARK,39151,REPUBLICAN,111097,189879
2020,OHIO,OH,SUMMIT,39153,DEMOCRAT,151668,280473
2020,OHIO,OH,SUMMIT,39153,REPUBLICAN,124833,280473
2020,OHIO,OH,TRUMBULL,39155,DEMOCRAT,44519,101001
2020,OHIO,OH,TRUMBULL,39155,REPUBLICAN,55194,101001
2020,OHIO,OH,TUSCARAWAS,39157,DEMOCRAT,12889,44015
2020,OHIO,OH,TUSCARAWAS,39157,REPUBLICAN,30458,44015
2020,OHIO,OH,UNION,39159,DEMOCRAT,11141,33445
2020,OHIO,OH,UNION,39159,REPUBLICAN,21669,33445
2020,OHIO,OH,VAN WERT,39161,DEMOCRAT,3067,14965
2020,OHIO,OH,VAN WERT,39161,REPUBLICAN,11650,14965
2020,OHIO,OH,VINTON,39163,DEMOCRAT,1331,6030
2020,OHIO,OH,VINTON,39163,REPUBLICAN,4632,6030
2020,OHIO,OH,WARREN,39165,DEMOCRAT,46069,136100
2020,OHIO,OH,WARREN,39165,REPUBLICAN,87988,136100
2020,OHIO,OH,WASHINGTON,39167,DEMOCRAT,9243,32031
2020,OHIO,OH,WASHINGTON,39167,REPUBLICAN,22307,32031
2020,OHIO,OH,WAYNE,39169,DEMOCRAT,16660,54283
2020,OHIO,OH,WAYNE,39169,REPUBLICAN,36759,54283
2020,OHIO,OH,WILLIAMS,39171,DEMOCRAT,4842,18651
2020,OHIO,OH,WILLIAMS,39171,REPUBLICAN,13452,18651
2020,OHIO,OH,WOOD,39173,DEMOCRAT,30617,67597
2020,OHIO,OH,WOOD,39173,REPUBLICAN,35757,67597
2020,OHIO,OH,WYANDOT,39175,DEMOCRAT,2733,11390
2020,OHIO,OH,WYANDOT,39175,REPUBLICAN,8462,11390
2020,OKLAHOMA,OK,ADAIR,40001,DEMOCRAT,197,7108
2020,OKLAHOMA,OK,ADAIR,40001,DEMOCRAT,205,7108
2020,OKLAHOMA,OK,ADAIR,40001,DEMOCRAT,985,7108
2020,OKLAHOMA,OK,ADAIR,40001,REPUBLICAN,216,7108
2020,OKLAHOMA,OK,ADAIR,40001,REPUBLICAN,647,7108
2020,OKLAHOMA,OK,ADAIR,40001,REPUBLICAN,4722,7108
2020,OKLAHOMA,OK,ALFALFA,40003,DEMOCRAT,40,2262
2020,OKLAHOMA,OK,ALFALFA,40003,DEMOCRAT,51,2262
2020,OKLAHOMA,OK,ALFALFA,40003,DEMOCRAT,141,2262
2020,OKLAHOMA,OK,ALFALFA,40003,REPUBLICAN,87,2262
2020,OKLAHOMA,OK,ALFALFA,40003,REPUBLICAN,344,2262
2020,OKLAHOMA,OK,ALFALFA,40003,REPUBLICAN,1547,2262
2020,OKLAHOMA,OK,ATOKA,40005,DEMOCRAT,114,5389
2020,OKLAHOMA,OK,ATOKA,40005,DEMOCRAT,197,5389
2020,OKLAHOMA,OK,ATOKA,40005,DEMOCRAT,454,5389
2020,OKLAHOMA,OK,ATOKA,40005,REPUBLICAN,150,5389
2020,OKLAHOMA,OK,ATOKA,40005,REPUBLICAN,1088,5389
2020,OKLAHOMA,OK,ATOKA,40005,REPUBLICAN,3319,5389
2020,OKLAHOMA,OK,BEAVER,40007,DEMOCRAT,35,2178
2020,OKLAHOMA,OK,BEAVER,40007,DEMOCRAT,42,2178
2020,OKLAHOMA,OK,BEAVER,40007,DEMOCRAT,113,2178
2020,OKLAHOMA,OK,BEAVER,40007,REPUBLICAN,120,2178
2020,OKLAHOMA,OK,BEAVER,40007,REPUBLICAN,303,2178
2020,OKLAHOMA,OK,BEAVER,40007,REPUBLICAN,1545,2178
2020,OKLAHOMA,OK,BECKHAM,40009,DEMOCRAT,207,7948
2020,OKLAHOMA,OK,BECKHAM,40009,DEMOCRAT,196,7948
2020,OKLAHOMA,OK,BECKHAM,40009,DEMOCRAT,645,7948
2020,OKLAHOMA,OK,BECKHAM,40009,REPUBLICAN,433,7948
2020,OKLAHOMA,OK,BECKHAM,40009,REPUBLICAN,1322,7948
2020,OKLAHOMA,OK,BECKHAM,40009,REPUBLICAN,5012,7948
2020,OKLAHOMA,OK,BLAINE,40011,DEMOCRAT,84,3901
2020,OKLAHOMA,OK,BLAINE,40011,DEMOCRAT,104,3901
2020,OKLAHOMA,OK,BLAINE,40011,DEMOCRAT,500,3901
2020,OKLAHOMA,OK,BLAINE,40011,REPUBLICAN,181,3901
2020,OKLAHOMA,OK,BLAINE,40011,REPUBLICAN,439,3901
2020,OKLAHOMA,OK,BLAINE,40011,REPUBLICAN,2516,3901
2020,OKLAHOMA,OK,BRYAN,40013,DEMOCRAT,763,15976
2020,OKLAHOMA,OK,BRYAN,40013,DEMOCRAT,466,15976
2020,OKLAHOMA,OK,BRYAN,40013,DEMOCRAT,2094,15976
2020,OKLAHOMA,OK,BRYAN,40013,REPUBLICAN,687,15976
2020,OKLAHOMA,OK,BRYAN,40013,REPUBLICAN,1541,15976
2020,OKLAHOMA,OK,BRYAN,40013,REPUBLICAN,10116,15976
2020,OKLAHOMA,OK,CADDO,40015,DEMOCRAT,312,9859
2020,OKLAHOMA,OK,CADDO,40015,DEMOCRAT,334,9859
2020,OKLAHOMA,OK,CADDO,40015,DEMOCRAT,2024,9859
2020,OKLAHOMA,OK,CADDO,40015,REPUBLICAN,339,9859
2020,OKLAHOMA,OK,CADDO,40015,REPUBLICAN,528,9859
2020,OKLAHOMA,OK,CADDO,40015,REPUBLICAN,6146,9859
2020,OKLAHOMA,OK,CANADIAN,40017,DEMOCRAT,6266,61940
2020,OKLAHOMA,OK,CANADIAN,40017,DEMOCRAT,917,61940
2020,OKLAHOMA,OK,CANADIAN,40017,DEMOCRAT,9559,61940
2020,OKLAHOMA,OK,CANADIAN,40017,REPUBLICAN,6510,61940
2020,OKLAHOMA,OK,CANADIAN,40017,REPUBLICAN,1924,61940
2020,OKLAHOMA,OK,CANADIAN,40017,REPUBLICAN,35116,61940
2020,OKLAHOMA,OK,CARTER,40019,DEMOCRAT,886,19479
2020,OKLAHOMA,OK,CARTER,40019,DEMOCRAT,768,19479
2020,OKLAHOMA,OK,CARTER,40019,DEMOCRAT,2816,19479
2020,OKLAHOMA,OK,CARTER,40019,REPUBLICAN,863,19479
2020,OKLAHOMA,OK,CARTER,40019,REPUBLICAN,1710,19479
2020,OKLAHOMA,OK,CARTER,40019,REPUBLICAN,12126,19479
2020,OKLAHOMA,OK,CHEROKEE,40021,DEMOCRAT,1337,17714
2020,OKLAHOMA,OK,CHEROKEE,40021,DEMOCRAT,993,17714
2020,OKLAHOMA,OK,CHEROKEE,40021,DEMOCRAT,3697,17714
2020,OKLAHOMA,OK,CHEROKEE,40021,REPUBLICAN,970,17714
2020,OKLAHOMA,OK,CHEROKEE,40021,REPUBLICAN,1341,17714
2020,OKLAHOMA,OK,CHEROKEE,40021,REPUBLICAN,8912,17714
2020,OKLAHOMA,OK,CHOCTAW,40023,DEMOCRAT,119,5832
2020,OKLAHOMA,OK,CHOCTAW,40023,DEMOCRAT,279,5832
2020,OKLAHOMA,OK,CHOCTAW,40023,DEMOCRAT,684,5832
2020,OKLAHOMA,OK,CHOCTAW,40023,REPUBLICAN,190,5832
2020,OKLAHOMA,OK,CHOCTAW,40023,REPUBLICAN,1152,5832
2020,OKLAHOMA,OK,CHOCTAW,40023,REPUBLICAN,3356,5832
2020,OKLAHOMA,OK,CIMARRON,40025,DEMOCRAT,11,1054
2020,OKLAHOMA,OK,CIMARRON,40025,DEMOCRAT,13,1054
2020,OKLAHOMA,OK,CIMARRON,40025,DEMOCRAT,46,1054
2020,OKLAHOMA,OK,CIMARRON,40025,REPUBLICAN,63,1054
2020,OKLAHOMA,OK,CIMARRON,40025,REPUBLICAN,311,1054
2020,OKLAHOMA,OK,CIMARRON,40025,REPUBLICAN,596,1054
2020,OKLAHOMA,OK,CLEVELAND,40027,DEMOCRAT,20080,119778
2020,OKLAHOMA,OK,CLEVELAND,40027,DEMOCRAT,6339,119778
2020,OKLAHOMA,OK,CLEVELAND,40027,DEMOCRAT,23408,119778
2020,OKLAHOMA,OK,CLEVELAND,40027,REPUBLICAN,11820,119778
2020,OKLAHOMA,OK,CLEVELAND,40027,REPUBLICAN,7905,119778
2020,OKLAHOMA,OK,CLEVELAND,40027,REPUBLICAN,46952,119778
2020,OKLAHOMA,OK,COAL,40029,DEMOCRAT,34,2524
2020,OKLAHOMA,OK,COAL,40029,DEMOCRAT,100,2524
2020,OKLAHOMA,OK,COAL,40029,DEMOCRAT,240,2524
2020,OKLAHOMA,OK,COAL,40029,REPUBLICAN,76,2524
2020,OKLAHOMA,OK,COAL,40029,REPUBLICAN,564,2524
2020,OKLAHOMA,OK,COAL,40029,REPUBLICAN,1451,2524
2020,OKLAHOMA,OK,COMANCHE,40031,DEMOCRAT,3967,35631
2020,OKLAHOMA,OK,COMANCHE,40031,DEMOCRAT,1790,35631
2020,OKLAHOMA,OK,COMANCHE,40031,DEMOCRAT,7990,35631
2020,OKLAHOMA,OK,COMANCHE,40031,REPUBLICAN,2995,35631
2020,OKLAHOMA,OK,COMANCHE,40031,REPUBLICAN,1521,35631
2020,OKLAHOMA,OK,COMANCHE,40031,REPUBLICAN,16389,35631
2020,OKLAHOMA,OK,COTTON,40033,DEMOCRAT,54,2572
2020,OKLAHOMA,OK,COTTON,40033,DEMOCRAT,93,2572
2020,OKLAHOMA,OK,COTTON,40033,DEMOCRAT,246,2572
2020,OKLAHOMA,OK,COTTON,40033,REPUBLICAN,96,2572
2020,OKLAHOMA,OK,COTTON,40033,REPUBLICAN,535,2572
2020,OKLAHOMA,OK,COTTON,40033,REPUBLICAN,1486,2572
2020,OKLAHOMA,OK,CRAIG,40035,DEMOCRAT,180,6032
2020,OKLAHOMA,OK,CRAIG,40035,DEMOCRAT,263,6032
2020,OKLAHOMA,OK,CRAIG,40035,DEMOCRAT,774,6032
2020,OKLAHOMA,OK,CRAIG,40035,REPUBLICAN,234,6032
2020,OKLAHOMA,OK,CRAIG,40035,REPUBLICAN,676,6032
2020,OKLAHOMA,OK,CRAIG,40035,REPUBLICAN,3776,6032
2020,OKLAHOMA,OK,CREEK,40037,DEMOCRAT,1719,30505
2020,OKLAHOMA,OK,CREEK,40037,DEMOCRAT,647,30505
2020,OKLAHOMA,OK,CREEK,40037,DEMOCRAT,4211,30505
2020,OKLAHOMA,OK,CREEK,40037,REPUBLICAN,1471,30505
2020,OKLAHOMA,OK,CREEK,40037,REPUBLICAN,2136,30505
2020,OKLAHOMA,OK,CREEK,40037,REPUBLICAN,19687,30505
2020,OKLAHOMA,OK,CUSTER,40039,DEMOCRAT,509,10691
2020,OKLAHOMA,OK,CUSTER,40039,DEMOCRAT,323,10691
2020,OKLAHOMA,OK,CUSTER,40039,DEMOCRAT,1537,10691
2020,OKLAHOMA,OK,CUSTER,40039,REPUBLICAN,676,10691
2020,OKLAHOMA,OK,CUSTER,40039,REPUBLICAN,994,10691
2020,OKLAHOMA,OK,CUSTER,40039,REPUBLICAN,6390,10691
2020,OKLAHOMA,OK,DELAWARE,40041,DEMOCRAT,952,17245
2020,OKLAHOMA,OK,DELAWARE,40041,DEMOCRAT,462,17245
2020,OKLAHOMA,OK,DELAWARE,40041,DEMOCRAT,2058,17245
2020,OKLAHOMA,OK,DELAWARE,40041,REPUBLICAN,1032,17245
2020,OKLAHOMA,OK,DELAWARE,40041,REPUBLICAN,1733,17245
2020,OKLAHOMA,OK,DELAWARE,40041,REPUBLICAN,10792,17245
2020,OKLAHOMA,OK,DEWEY,40043,DEMOCRAT,25,2359
2020,OKLAHOMA,OK,DEWEY,40043,DEMOCRAT,14,2359
2020,OKLAHOMA,OK,DEWEY,40043,DEMOCRAT,175,2359
2020,OKLAHOMA,OK,DEWEY,40043,REPUBLICAN,118,2359
2020,OKLAHOMA,OK,DEWEY,40043,REPUBLICAN,211,2359
2020,OKLAHOMA,OK,DEWEY,40043,REPUBLICAN,1795,2359
2020,OKLAHOMA,OK,ELLIS,40045,DEMOCRAT,28,1873
2020,OKLAHOMA,OK,ELLIS,40045,DEMOCRAT,22,1873
2020,OKLAHOMA,OK,ELLIS,40045,DEMOCRAT,112,1873
2020,OKLAHOMA,OK,ELLIS,40045,REPUBLICAN,98,1873
2020,OKLAHOMA,OK,ELLIS,40045,REPUBLICAN,234,1873
2020,OKLAHOMA,OK,ELLIS,40045,REPUBLICAN,1356,1873
2020,OKLAHOMA,OK,GARFIELD,40047,DEMOCRAT,1247,22430
2020,OKLAHOMA,OK,GARFIELD,40047,DEMOCRAT,719,22430
2020,OKLAHOMA,OK,GARFIELD,40047,DEMOCRAT,2953,22430
2020,OKLAHOMA,OK,GARFIELD,40047,REPUBLICAN,1350,22430
2020,OKLAHOMA,OK,GARFIELD,40047,REPUBLICAN,1919,22430
2020,OKLAHOMA,OK,GARFIELD,40047,REPUBLICAN,13701,22430
2020,OKLAHOMA,OK,GARVIN,40049,DEMOCRAT,308,10922
2020,OKLAHOMA,OK,GARVIN,40049,DEMOCRAT,295,10922
2020,OKLAHOMA,OK,GARVIN,40049,DEMOCRAT,1262,10922
2020,OKLAHOMA,OK,GARVIN,40049,REPUBLICAN,456,10922
2020,OKLAHOMA,OK,GARVIN,40049,REPUBLICAN,1204,10922
2020,OKLAHOMA,OK,GARVIN,40049,REPUBLICAN,7218,10922
2020,OKLAHOMA,OK,GRADY,40051,DEMOCRAT,1140,23101
2020,OKLAHOMA,OK,GRADY,40051,DEMOCRAT,525,23101
2020,OKLAHOMA,OK,GRADY,40051,DEMOCRAT,2479,23101
2020,OKLAHOMA,OK,GRADY,40051,REPUBLICAN,1633,23101
2020,OKLAHOMA,OK,GRADY,40051,REPUBLICAN,2119,23101
2020,OKLAHOMA,OK,GRADY,40051,REPUBLICAN,14786,23101
2020,OKLAHOMA,OK,GRANT,40053,DEMOCRAT,37,2226
2020,OKLAHOMA,OK,GRANT,40053,DEMOCRAT,63,2226
2020,OKLAHOMA,OK,GRANT,40053,DEMOCRAT,180,2226
2020,OKLAHOMA,OK,GRANT,40053,REPUBLICAN,96,2226
2020,OKLAHOMA,OK,GRANT,40053,REPUBLICAN,234,2226
2020,OKLAHOMA,OK,GRANT,40053,REPUBLICAN,1586,2226
2020,OKLAHOMA,OK,GREER,40055,DEMOCRAT,31,1973
2020,OKLAHOMA,OK,GREER,40055,DEMOCRAT,90,1973
2020,OKLAHOMA,OK,GREER,40055,DEMOCRAT,207,1973
2020,OKLAHOMA,OK,GREER,40055,REPUBLICAN,72,1973
2020,OKLAHOMA,OK,GREER,40055,REPUBLICAN,304,1973
2020,OKLAHOMA,OK,GREER,40055,REPUBLICAN,1229,1973
2020,OKLAHOMA,OK,HARMON,40057,DEMOCRAT,13,933
2020,OKLAHOMA,OK,HARMON,40057,DEMOCRAT,49,933
2020,OKLAHOMA,OK,HARMON,40057,DEMOCRAT,115,933
2020,OKLAHOMA,OK,HARMON,40057,REPUBLICAN,27,933
2020,OKLAHOMA,OK,HARMON,40057,REPUBLICAN,190,933
2020,OKLAHOMA,OK,HARMON,40057,REPUBLICAN,530,933
2020,OKLAHOMA,OK,HARPER,40059,DEMOCRAT,20,1487
2020,OKLAHOMA,OK,HARPER,40059,DEMOCRAT,25,1487
2020,OKLAHOMA,OK,HARPER,40059,DEMOCRAT,91,1487
2020,OKLAHOMA,OK,HARPER,40059,REPUBLICAN,60,1487
2020,OKLAHOMA,OK,HARPER,40059,REPUBLICAN,193,1487
2020,OKLAHOMA,OK,HARPER,40059,REPUBLICAN,1074,1487
2020,OKLAHOMA,OK,HASKELL,40061,DEMOCRAT,129,5014
2020,OKLAHOMA,OK,HASKELL,40061,DEMOCRAT,172,5014
2020,OKLAHOMA,OK,HASKELL,40061,DEMOCRAT,482,5014
2020,OKLAHOMA,OK,HASKELL,40061,REPUBLICAN,166,5014
2020,OKLAHOMA,OK,HASKELL,40061,REPUBLICAN,897,5014
2020,OKLAHOMA,OK,HASKELL,40061,REPUBLICAN,3102,5014
2020,OKLAHOMA,OK,HUGHES,40063,DEMOCRAT,99,4857
2020,OKLAHOMA,OK,HUGHES,40063,DEMOCRAT,158,4857
2020,OKLAHOMA,OK,HUGHES,40063,DEMOCRAT,662,4857
2020,OKLAHOMA,OK,HUGHES,40063,REPUBLICAN,170,4857
2020,OKLAHOMA,OK,HUGHES,40063,REPUBLICAN,511,4857
2020,OKLAHOMA,OK,HUGHES,40063,REPUBLICAN,3194,4857
2020,OKLAHOMA,OK,JACKSON,40065,DEMOCRAT,292,8221
2020,OKLAHOMA,OK,JACKSON,40065,DEMOCRAT,343,8221
2020,OKLAHOMA,OK,JACKSON,40065,DEMOCRAT,1011,8221
2020,OKLAHOMA,OK,JACKSON,40065,REPUBLICAN,427,8221
2020,OKLAHOMA,OK,JACKSON,40065,REPUBLICAN,1071,8221
2020,OKLAHOMA,OK,JACKSON,40065,REPUBLICAN,4894,8221
2020,OKLAHOMA,OK,JEFFERSON,40067,DEMOCRAT,31,2385
2020,OKLAHOMA,OK,JEFFERSON,40067,DEMOCRAT,50,2385
2020,OKLAHOMA,OK,JEFFERSON,40067,DEMOCRAT,238,2385
2020,OKLAHOMA,OK,JEFFERSON,40067,REPUBLICAN,63,2385
2020,OKLAHOMA,OK,JEFFERSON,40067,REPUBLICAN,382,2385
2020,OKLAHOMA,OK,JEFFERSON,40067,REPUBLICAN,1581,2385
2020,OKLAHOMA,OK,JOHNSTON,40069,DEMOCRAT,82,4251
2020,OKLAHOMA,OK,JOHNSTON,40069,DEMOCRAT,167,4251
2020,OKLAHOMA,OK,JOHNSTON,40069,DEMOCRAT,489,4251
2020,OKLAHOMA,OK,JOHNSTON,40069,REPUBLICAN,104,4251
2020,OKLAHOMA,OK,JOHNSTON,40069,REPUBLICAN,632,4251
2020,OKLAHOMA,OK,JOHNSTON,40069,REPUBLICAN,2705,4251
2020,OKLAHOMA,OK,KAY,40071,DEMOCRAT,824,17249
2020,OKLAHOMA,OK,KAY,40071,DEMOCRAT,533,17249
2020,OKLAHOMA,OK,KAY,40071,DEMOCRAT,2683,17249
2020,OKLAHOMA,OK,KAY,40071,REPUBLICAN,836,17249
2020,OKLAHOMA,OK,KAY,40071,REPUBLICAN,1515,17249
2020,OKLAHOMA,OK,KAY,40071,REPUBLICAN,10483,17249
2020,OKLAHOMA,OK,KINGFISHER,40073,DEMOCRAT,151,6465
2020,OKLAHOMA,OK,KINGFISHER,40073,DEMOCRAT,161,6465
2020,OKLAHOMA,OK,KINGFISHER,40073,DEMOCRAT,542,6465
2020,OKLAHOMA,OK,KINGFISHER,40073,REPUBLICAN,313,6465
2020,OKLAHOMA,OK,KINGFISHER,40073,REPUBLICAN,995,6465
2020,OKLAHOMA,OK,KINGFISHER,40073,REPUBLICAN,4213,6465
2020,OKLAHOMA,OK,KIOWA,40075,DEMOCRAT,97,3427
2020,OKLAHOMA,OK,KIOWA,40075,DEMOCRAT,150,3427
2020,OKLAHOMA,OK,KIOWA,40075,DEMOCRAT,452,3427
2020,OKLAHOMA,OK,KIOWA,40075,REPUBLICAN,132,3427
2020,OKLAHOMA,OK,KIOWA,40075,REPUBLICAN,465,3427
2020,OKLAHOMA,OK,KIOWA,40075,REPUBLICAN,2076,3427
2020,OKLAHOMA,OK,LATIMER,40077,DEMOCRAT,128,4249
2020,OKLAHOMA,OK,LATIMER,40077,DEMOCRAT,167,4249
2020,OKLAHOMA,OK,LATIMER,40077,DEMOCRAT,467,4249
2020,OKLAHOMA,OK,LATIMER,40077,REPUBLICAN,148,4249
2020,OKLAHOMA,OK,LATIMER,40077,REPUBLICAN,488,4249
2020,OKLAHOMA,OK,LATIMER,40077,REPUBLICAN,2801,4249
2020,OKLAHOMA,OK,LE FLORE,40079,DEMOCRAT,552,18805
2020,OKLAHOMA,OK,LE FLORE,40079,DEMOCRAT,545,18805
2020,OKLAHOMA,OK,LE FLORE,40079,DEMOCRAT,2202,18805
2020,OKLAHOMA,OK,LE FLORE,40079,REPUBLICAN,674,18805
2020,OKLAHOMA,OK,LE FLORE,40079,REPUBLICAN,2150,18805
2020,OKLAHOMA,OK,LE FLORE,40079,REPUBLICAN,12389,18805
